,Annotator,Filename,Fokus,Metapher?,Rahmen,Textstelle
823,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Kosmopolitismus etwas unmögliches, wenn sie ein gesellschaftliches Zusammenleben, aber keine Existenz von selbstän- digen rechtlichen Gebilden mit bestimmten Landgebieten — Staaten — inner- halb der menschlichen Gesellschaft haben wollen."
824,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Sie behaupten, die Existenz so vieler selbständiger Staaten richte zwischen den Völkern ohne Grund hohe Schranken auf, verhindere ihr Zusammenwirken für gemeinschaftliche Ziele und säe Haß und Zwietracht zwischen sie."
825,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Dieser Behauptung gegenüber ist jedoch festzustellen, daß der an Gebiet und Menschenzahl beschränkte Staat, wie er uns in der Menschheitsgeschichte seit den ältesten Zeiten ent- Natur und Staat."
826,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"gegentritt, auch heute noch nicht ein Hindernis, sondern ein Beförderungs- mittel des gesellschaftlichen Zusammenlebens der Menschen ist."
827,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Das Charakte- ristikum des Staates ist, daß innerhalb seiner Grenzen lediglich das von ihm gesetzte oder gebilligte Recht gilt."
828,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Nun erwäge man, wie schwer es schon in den heutigen Staaten hält, Ge- setze zu schaffen, welche den Bedürfnissen aller oder auch nur der großen Mehrzahl der Staatsbürger gerecht werden."
829,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Diese Schwierigkeiten steigern sich in potenziertem Maße, je größer und volkreicher der Staat ist, weil damit auch die durch Klima, Sprache, Rasse und sonstige natürliche Beanlagung der Bewohner bedingte Verschiedenheit der Bedürfnisse eine um so größere ist."
830,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"In einem Staate, der die ganze Menschheit umfaßte, würden kaum ein Dutzend Rechtssätze erlassen werden oder sich durch Gewohnheit bilden können, die wirklich überall passen; die übrige Gesetzgebung müßte doch engeren Verbänden überlassen bleiben und damit wären die selbständigen Staaten unter anderem Namen wieder auferstanden 1)."
831,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Zwar haben sich in geschicht- licher Zeit die Kreise der Menschen, die sich als zusammengehörig betrachten, beständig erweitert, je mehr sich die spezifischen Eigentümlichkeiten der Rasse und der natürlichen Beanlagung durch Rassenkreuzung abschleifen, und wir haben es heute schon zu großen Nationen bis zu hundert Millionen Ange- hörigen gebracht."
832,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Aber noch ist die Zeit nicht gekommen, zu verlangen, daß nunmehr die nationalstaatlichen Schranken überhaupt eingerissen werden müßten."
833,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Die Nationen sind noch Realitäten, und die Verschiedenheit ihrer Bedürfnisse und ihres Rechtsgefühls, sowie die Abneigung und Fremdheit der Angehörigen verschiedener Nationen ist auch eine Realität."
834,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"So wenig man ein schlechtes Konzert, weil es zu einem Wohltätigkeitszwecke gegeben wird, gut finden kann, so wenig kann man z."
835,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"B. die amerikanischen Weißen zwingen, die Neger nicht unsympathisch zu finden, bloß wenn man sie verstandesmäßig davon überzeugt hat, daß der Kosmopolitismus und die Gleichheit aller Menschen ohne Rücksicht auf Rasse und Nationalität das zu erstrebende Ideal sei."
836,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Es ist kein Zufall, daß alle Versuche, ein Weltreich zu gründen und verschiedene Nationen zusammenzuschweißen, gescheitert sind."
837,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"B. der Schweiz, die Gesetzgebung zum Teil engeren Verbänden innerhalb des Staates überlassen ist, ist nicht durchschlagend, weil es sich hier nur um geringfügige Abweichungen der Rechts- regeln und des Rechtsbewußtseins und um eine homogene, durch eine jahrhundertalte Ge- schichte verknüpfte Bevölkerung handelt."
838,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"35 Alexanders, Karls des Großen und Napoleons I. sind nach kürzester Zeit auseinandergefallenz und selbst das römische Reich brach zusammen, obwohl es den fremden unterjochten Nationen inbezug auf ihre nationalen Eigen- tümlichkeiten große Freiheit ließ."
839,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Man denke nur daran, welche Rolle selbst im Deutschen Reiche noch der Partikularismus, der Gegensatz zwischen Nord und Süd spielt."
840,X,nus2_2_ruppin_bereinigt.txt,,Nein,,— Und ob dieser Gegensatz der Völker nicht auch durch Anreiznng ihrer Tätigkeit im Wettkampfe untereinander von Nutzen ist?
841,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Sagt doch sogar Kant2) in der Blütezeit des Rationalismus und Kosmo- politismus: »Soviel ist wohl mit Wahrscheinlichkeit zu urteilen: daß die Vermischung der Stämme, welche nach und nach die Charaktere auslöscht, dem Menschengeschlecht, alles vorgeblichen Philanthropismus ungeachtet, nicht zuträglich sei«."
842,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Und der deutsche Nationalökonom List sagt3): »Zwischen dem Individuum und der Menschheit steht die Nation mit ihrer besonderen Sprache und Literatur, mit ihrer eigentümlichen Abstammung und Geschichte, mit ihren besonderen Sitten und Gewohnheiten, Gesetzen und Institutionen, mit ihren Ansprüchen auf Existenz, Selbständigkeit, Vervollkommnung ewige Fortdauer und mit ihrem abgesonderten Territorium; eine Gesellschaft, die, durch tausend Bande des Geistes und der Interessen zu einem für sich be- stehenden Ganzen vereinigt, das Rechtsgesetz unter sich anerkennt und als Ganzes anderen Gesellschaften ähnlicher Art zur Zeit noch in ihrer natür- lichen Freiheit gegenübersteht, folglich unter den bestehenden Weltverhält- nissen nur durch eigene Kräfte und Mittel Selbständigkeit und Unabhängigkeit zu behaupten vermag."
843,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Wie das Individuum hauptsächlich durch die Nation und in der Nation geistige Bildung, produktive Kraft, Sicherheit und Wohl- stand erlangen kann, so ist die Zivilisation des menschlichen Geschlechts nur gedenkbar und möglich vermittelst der Zivilisation und Ausbildung der Nationen«."
844,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Das sagt derselbe List, der gleichzeitig davon überzeugt war, daß theoretisch und philosophisch der Kosmopolitismus das einzig richtige sei und daß »unstreitig die Idee einer Universalföderation und des ewigen Friedens durch die Vernunft wie durch die Religion geboten« sei."
845,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"— In jedem Falle ist heute der nationale Staat noch ein unentbehrliches Hilfs- mittel zur Setzung und Bildung von Rechts- und Konventionalregeln, die wir vorhin als Bedingung jedes gesellschaftlichen Zusammenlebens aufstellten."
846,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Und damit ist für den, der das gesellschaftliche Zusammenleben der Menschen will, auch der Bestand nationaler Staaten ein noli me tangere."
847,X,nus2_2_ruppin_bereinigt.txt,,Nein,,Freilich ist mit der Rechtfertigung der Existenz des Staates überhaupt noch nicht die Existenzberechtigung der einzelnen heutigen Staaten dargetan.
848,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Dazu ist erst der Nachweis notwendig, daß das Gebiet dieser Staaten in der Tat durch Zusammenfassung der durch gleiche Nationalität, Sprache 2c."
849,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"verwandten Individuen ein natürliches Rechtsgebiet bildet oder wenigstens außer diesem Hauptgebiet nur noch solche Gebiete umfaßt, welche zur Schaffung gesicherter Grenzen, also zum Zwecke der Verteidigung und Er- haltung des Staates notwendig sind."
850,X,nus2_2_ruppin_bereinigt.txt,,Nein,,Manche der in der Zeit der Herr- schaft des Metternichschen Legitimitätsprinzips zusammengesetzten Staaten- gebilde würden vor solcher Prüfung nicht bestehen können und werden auch sicherlich auf die Dauer die Folgen ihrer unorganischen Zusammensetzung nicht überwinden und sich Änderungen gefallen lassen müssen.
851,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"— Vielleicht kann hier darauf hingewiesen werden, daß auch die wachsende Größe einer Nation geeignet ist, das Nationalgefühl ihrer Glieder zu schwächen."
852,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Auch die Angriffe, die heute auf den Staat gerichtet werden, weil er durch Kriege das gegenseitige Hinschlachten von Völkern verursache, sind vielleicht im einzelnen, aber nicht generell gerechtfertigt."
853,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Nicht der Krieg als solcher ist zu verwerfen, sondern nur ein schlechter, aus unzureichenden Gründen geführter Krieg."
854,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Wer würde sich besinnen, mit Einsetzung seines eigenen Lebens eine drohende Gefahr von Eltern oder Kindern abzuwehren?"
855,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Sobald der Staat uns ebenso nah oder noch näher als die Familie erscheinen wird (und diese Auffassung vom Staate muß sich allmählich Bahn brechen), wird kein Mensch mehr an der Berechtigung und Notwendigkeit des Krieges zweifeln."
856,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Die heutige Friedensbewegung konnte nur entstehen, weil Staat und Volk sich vielfach fremd geworden sind und ihre Interessenkreise sich nicht decken (Beispiel: Kriege aus verletztem Stolz der Souveraine, aus Beutelust einer privilegierten Klasse."
857,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Aber überall da ist der Krieg als ultima ratio nicht zu entbehren, wo es sich wirklich um Existenzfragen eines existenzberechtigten Staates handelt."
858,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Wie sich aus der Voraussetzung der Erhaltung und Förderung des gesellschaftlichen Lebens der Menschen die Notwendigkeit von Recht und Staat ergibt, so bildet jene Voraussetzung auch die Quelle, aus der sich alle L anderen berechtigten gesellschaftlichen Bestrebungen einheitlich ableiten lassen."
859,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"B. die Förderung von Kunst und Wissenschaft aus der Er- wägung, daß sie die Menschen veredeln, ihren Blick von kleinlichen, egoistischen Interessen auf das höhere und Ganze richten und sie so für das soziale Leben geeigneter machen."
860,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Die Förderung der Produktion und nationalen Wirtschaft ergibt sich daraus, daß der Staat hierdurch Machtmittel gewinnt, um die anderen not- Darwinismus und Sozialwissenschaft."
861,X,nus2_2_ruppin_bereinigt.txt,,Nein,,37 wendigen Aufgaben des Staates durchzuführen und sich im Wettstreit mit anderen Nationen zu erhalten.
862,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Je gesicherter dagegen durch soziale Institutionen für die Befriedigung seiner unumgänglichen Bedürfnisse gesorgt ist, um so besser ist er für das soziale Leben zu gebrauchen."
863,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"B. auch das Streben des Staates nach einer gerechten Einkommensverteilung seiner Bürger, d.h. nach einem an- gemessenen, nicht allzu hohen und nicht allzu niedrigen Anteil der Einzelnen an dem nationalen Einkommen zu rechtfertigen (progressive Steuern)."
864,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Es ist aber, um dies gleich vorweg zu bemerken, klar, daß diese Forderung von der Forderung völliger Gleichheit, also auch völliger Gleichheit des Besitzes, wie sie von einer Strömung in der großen französischen Revolution verlangt wurde, himmelweit entfernt ist."
865,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Auch die Sozialisten ver- langen, trotzdem man es unrichtiger Weise noch immer von vielen Seiten sagen hört, nicht die Gleichheit des Besitzes, sondern nur die Vergesell- schaftung der Produktionsmittel, die mit großer Ungleichheit des Besitzes durchaus vereinbar ist."
866,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"B. die Frage, ob es wohlgetan ist, daß der Staat sich vermittels der Zensur einen Einfluß darauf verschafft, welche Werke in Kunst und Wissenschaft dem Volke zugänglich gemacht werden sollen, nur dann objektiv zu entscheiden, wenn man die Frage dahin stellt, ob es für das soziale Endziel besser ist, daß die Künstler sich völlig frei entfalten — auf die Gefahr hin, daß ihre Werke auf das Volk auch einmal demoralisierend wirken — oder ob es besser ist, lieber mal zu Un- recht die Werke eines Künstlers zu unterdrücken und dafür im allgemeinen anstößige Werke vom Volke fern zu halten."
867,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"In ähnlicher Weise müßten alle Urteile über soziale Institutionen auf das soziale Endziel als auf die Quelle, aus der vernünftigerweise alle Urteile über soziale Tätigkeit fließen, zurückgeführt werden."
868,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Indem wir gerade im Staate den Träger alles ferneren Kulturfort- schrittes sehen, geraten wir im Gegensatz zu einem in den letzten Jahrzehnten zu großem Einflusse gelangten deutschen Philosophen, zu Friedrich Nietzsche."
869,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Nietzsche hegt einen brennenden Haß gegen den Staat, d. h. den Träger der rechtlichen Zwangsgewalt, in dem er den Beschützer und Züchter aller mittelmäßigen und den Vernichter und Feind aller großen, genialen Indi- viduen erblickt."
870,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Auf das Gedeihen und die Existenz der Mittel- mäßigen, der Herdenmenschen, der Viel zu Vielen komme es nicht an, ihre Erhaltung und Vermehrung sei gänzlich gleichgültig."
871,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"»Die Menschheit soll fortwährend daran arbeiten, einzelne große Menschen zu erzeugen, dies und nichts anderes sonst ist ihre Aufgabe4).« Aber ist denn wirklich der Staat der Feind des großen Individuums?"
872,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Jeder große Mensch, den uns die Geschichte bisher gezeigt hat, ist aus dem Staate emporgewachsen und hat alle seine Kräfte aus dem Staate gezogen, aus dem einfachen Grunde, weil alle Geschichte überhaupt nur die Geschichte von Staaten enthält."
873,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Noch ist ein großer Mann in einer Gesellschaft, die nicht zugleich einen Staat bildete, nicht erschienen und wir wissen nicht, ob er überhaupt in solcher Gesellschaft möglich ist."
874,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Man kann sich des Eindrucks nicht erwehren, daß Nietzsche im Staat nur deshalb ein Schreckgespenst sah, weil sein Staatsbegriff ein mißverstandener Staatsbegriff war."
875,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Es gilt nicht, den Staat aufzuheben, sondern ihn zu erhöhen und der höchsten Aufgaben fähig zu machen."
876,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Nicht mit Unrecht fragt übrigens Riehl5): »Der Übermensch kann nicht das Endziel des Menschen sein; denn was wäre dann das Endziel des Über- menschen selber?« Angriffe gegen den Staat sind schließlich auch von denjenigen erhoben worden, welche das im modernen Staat gipfelnde Gesellschaftsleben für ein der Menschheit verderbliches Kunstprodukt halten und demgegenüber die Rückkehr zur Natur fordern — ein Gedanke, der bekanntlich in Rousseau seinen glänzendsten Vertreter hatte."
877,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Leider fehlt den Aposteln, welche unter Verdammung unserer heutigen Kultur die Rückkehr zur Natur empfehlen, fast überall die Einsicht, was denn eine Befolgung ihrer Forderung eigentlich bedeute."
878,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Meist ist der Zustand, der ihnen vorschwebt, ein unklares Gemisch von Kultur und Unkultur, in dem man die konsequente Durchführung einer Idee vollständig vermißt."
879,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Sie reden vom Widerstand des Menschen gegen Naturgesetze; aber der Mensch widersetzt sich nirgends Naturgesetzen, denn dann würde er den Ast absägen, auf dem er sitzt und alsbald zu Grunde gehen."
880,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Der Mensch versucht höchstens, das Walten der Naturgesetze in einer für ihn günstigen Weise zu lenken, z."
881,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"B. eine schädliche Naturkraft (die Blitzes) durch Anwendung einer anderen Naturkraft (Leitungs- 4) Nietzsche, zitiert bei Riehl: »Fr."
882,X,nus2_2_ruppin_bereinigt.txt,,Nein,,39 vermögen des Eisens für Elektrizität und Benutzung dieser Tatsache zur Konstruktion des Blitzableiters) in Schach zu halten oder schädliche Ein- wirkungen auf seinen Körper durch geeignete Gegenmittel zu neutralisieren (z.
883,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Sollen die Gedanken der Naturprediger deshalb nicht von vornherein ohne Basis sein, so könnten sie nur in der Forderung gipfeln, daß der Mensch sich passiv in das Walten der Natur zu schicken habe und dasselbe nicht selbsttätig beeinflussen dürfe."
884,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Würde man aber diese Forderung folgerichtig zu Ende denken, so müßte uns als Ideal etwa der Blödsinnige erscheinen, der sich keine bewußten Zwecke zu setzen vermag, seinen Hunger ziel- und wahllos mit dem stillt, was er gerade errafsen kann und allen Unbilden der Witterung, allen Zu- fälligkeiten des Nahrungserwerbs schutzlos preisgegeben ist."
885,X,nus2_2_ruppin_bereinigt.txt,,Nein,,"Der Mensch dürfte nach dieser Lehre sich und sein Haus nicht »künstlich« durch einen Blitzableiter schützen, sondern hätte die Pflicht, sich »natürlich« vom Blitze erschlagen zu lassen."
